vede	науці	veda	наука	DAT;N;SG
novej	новій	nový	новий	ADJ;ESS;FEM;SG
psami	псами	pes	пес	INS;N;PL
nedele	неділі	nedeľa	неділя	GEN;N;SG
bytom	квартирою	byt	квартира	INS;N;SG
brezou	березою	breza	береза	INS;N;SG
kozy	цапи	koza	цап	ACC;N;PL
moriam	морям	more	море	DAT;N;PL
bohyňu	богиню	bohyňa	богиня	ACC;N;SG
sudcovi	судді	sudca	суддя	ESS;N;SG
meče	мечі	meč	меч	ACC;N;PL
zeleným	зеленим	zelený	зелений	ADJ;DAT;PL
osoby	чоловіка	osoba	чоловік	GEN;N;SG
hodinám	годинам	hodina	година	DAT;N;PL
grinde	гринді	grinda	гринда	ESS;N;SG
cigarete	цигарці	cigareta	цигарка	ESS;N;SG
králi	царі	kráľ	цар	N;NOM;PL
kupujú	купують	kupovať	купувати	3;PL;PRS;V
miest	посад	miesto	посада	GEN;N;PL
žiakovi	учневі	žiak	учень	ESS;N;SG
kráľa	короля	kráľ	король	ACC;N;SG
papagája	папуги	papagáj	папуга	GEN;N;SG
oblastiam	областям	oblasť	область	DAT;N;PL
sneh	сніги	sneh	сніг	N;NOM;PL
psom	псом	pes	пес	INS;N;SG
orla	орла	orol	орел	ACC;N;SG
kocúrov	кішок	kocúr	кішка	GEN;N;PL
more	море	more	море	N;NOM;SG
rysom	рисою	rys	риса	INS;N;SG
bielym	білим	biely	білий	ADJ;INS;NEUT;SG
kone	коні	kôň	кінь	N;NOM;PL
vrabcovi	горобцеві	vrabec	горобець	ESS;N;SG
breze	березі	breza	береза	DAT;N;SG
vetra	вітру	vietor	вітер	GEN;N;SG
robievali	робили	robiť	робити	3;MASC;PL;PST;V
priezviskám	прізвищам	priezvisko	прізвище	DAT;N;PL
hviezde	звізді	hviezda	звізда	DAT;N;SG
mužmi	мужами	muž	муж	INS;N;PL
riekam	річкам	rieka	річка	DAT;N;PL
ostrov	острів	ostrov	острів	N;NOM;SG
starému	старому	starý	старий	ADJ;DAT;MASC;SG
kráľom	царям	kráľ	цар	DAT;N;PL
vevericiach	білках	veverica	білка	ESS;N;PL
hviezdy	звізди	hviezda	звізда	GEN;N;SG
piča	пизда	piča	пизда	N;NOM;SG
vodíka	водню	vodík	водень	GEN;N;SG
papagájov	папуг	papagáj	папуга	GEN;N;PL
brady	бороди	brada	борода	ACC;N;PL
zemi	землі	zem	земля	ESS;N;SG
bohýň	богинь	bohyňa	богиня	GEN;N;PL
papagájmi	папугами	papagáj	папуга	INS;N;PL
črtám	рисам	črta	риса	DAT;N;PL
mačku	кота	mačka	кіт	ACC;N;SG
syrov	сирів	syr	сир	GEN;N;PL
meč	меч	meč	меч	ACC;N;SG
vietor	вітер	vietor	вітер	ACC;N;SG
matkách	мамах	matka	мама	ESS;N;PL
sklám	стеклам	sklo	скло	DAT;N;PL
sestry	сестер	sestra	сестра	ACC;N;PL
zlé	погане	zlý	поганий	ACC;ADJ;NEUT;SG
žiakov	учнів	žiak	учень	ACC;N;PL
kocúr	кіт	kocúr	кіт	N;NOM;SG
mamy	мами	mama	мама	N;NOM;PL
syry	сири	syr	сир	N;NOM;PL
riekami	ріками	rieka	ріка	INS;N;PL
papagájom	папугою	papagáj	папуга	INS;N;SG
sobote	суботі	sobota	субота	ESS;N;SG
hviezdách	зірках	hviezda	зірка	ESS;N;PL
bohom	богом	boh	бог	INS;N;SG
starých	старих	starý	старий	ADJ;GEN;PL
mačka	кіт	mačka	кіт	N;NOM;SG
vlky	вовки	vlk	вовк	ACC;N;PL
meč	меч	meč	меч	N;NOM;SG
labute	лебеді	labuť	лебідь	N;NOM;PL
zemiach	землях	zem	земля	ESS;N;PL
plynom	газом	plyn	газ	INS;N;SG
vajcu	яєчку	vajce	яєчко	DAT;N;SG
hodine	годині	hodina	година	DAT;N;SG
zlým	поганим	zlý	поганий	ADJ;INS;MASC;SG
vetrom	вітрам	vietor	вітер	DAT;N;PL
breza	береза	breza	береза	N;NOM;SG
mozgom	мізкам	mozog	мозок	DAT;N;PL
chorôb	хвороб	choroba	хвороба	GEN;N;PL
bytom	житлом	byt	житло	INS;N;SG
bytom	домам	byt	дім	DAT;N;PL
drozdom	дроздом	drozd	дрізд	INS;N;SG
chlapovi	чоловікові	chlap	чоловік	ESS;N;SG
vetry	вітри	vietor	вітер	ACC;N;PL
jastrabovi	яструбові	jastrab	яструб	ESS;N;SG
sme	єсьмо	byť	бути	1;PL;PRS;V
rameno	руку	rameno	рука	ACC;N;SG
súdruhovia	товариші	súdruh	товариш	N;NOM;PL
životmi	життями	život	життя	INS;N;PL
zlým	поганим	zlý	поганий	ADJ;INS;NEUT;SG
vedou	наукою	veda	наука	INS;N;SG
mieste	місці	miesto	місце	ESS;N;SG
capom	цапом	cap	цап	INS;N;SG
meči	мечі	meč	меч	ESS;N;SG
medveďa	ведмедя	medveď	ведмідь	GEN;N;SG
duše	душі	duša	душа	N;NOM;PL
oblasti	області	oblasť	область	DAT;N;SG
písmene	літері	písmeno	літера	ESS;N;SG
vodami	водами	voda	вода	INS;N;PL
trh	ринок	trh	ринок	ACC;N;SG
capmi	цапами	cap	цап	INS;N;PL
koňovi	коневі	kôň	кінь	DAT;N;SG
učiteľovi	учителеві	učiteľ	учитель	DAT;N;SG
kráľom	царем	kráľ	цар	INS;N;SG
papagájovi	папузі	papagáj	папуга	DAT;N;SG
starý	старий	starý	старий	ACC;ADJ;INAN;MASC;SG
dobrého	доброго	dobrý	добрий	ADJ;GEN;MASC;SG
osoba	людина	osoba	людина	N;NOM;SG
kvarkmi	кварками	kvark	кварк	INS;N;PL
včely	бджоли	včela	бджола	ACC;N;PL
knihu	книжку	kniha	книжка	ACC;N;SG
žriebät	лошат	žriebä	лоша	GEN;N;PL
suky	пси	suka	пес	ACC;N;PL
zelenú	зелену	zelený	зелений	ACC;ADJ;FEM;SG
dievčatá	дівчат	dievča	дівчина	ACC;N;PL
kohúta	півня	kohút	півень	ACC;N;SG
dobrými	добрими	dobrý	добрий	ADJ;INS;PL
priateľku	дівчину	priateľka	дівчина	ACC;N;SG
hodinu	годину	hodina	година	ACC;N;SG
žiakovi	учневі	žiak	учень	DAT;N;SG
kňaza	отця	kňaz	отець	ACC;N;SG
bratia	брати	brat	брат	N;NOM;PL
zemami	країнами	zem	країна	INS;N;PL
piesniam	пісням	pieseň	пісня	DAT;N;PL
soli	солі	soľ	сіль	ACC;N;PL
šije	шиї	šija	шия	GEN;N;SG
nožom	ножам	nôž	ніж	DAT;N;PL
dobrý	добрий	dobrý	добрий	ADJ;MASC;NOM;SG
myšou	мишею	myš	миша	INS;N;SG
medvede	ведмеді	medveď	ведмідь	ACC;N;PL
kozy	кози	koza	коза	ACC;N;PL
básňou	поезією	báseň	поезія	INS;N;SG
jastrabmi	яструбами	jastrab	яструб	INS;N;PL
zeme	землі	zem	земля	ACC;N;PL
psovi	псові	pes	пес	DAT;N;SG
bránami	боронами	brány	борона	INS;N;PL
električke	трамваю	električka	трамвай	DAT;N;SG
mečov	мечів	meč	меч	GEN;N;PL
hviezdami	зірками	hviezda	зірка	INS;N;PL
básňach	поезіях	báseň	поезія	ESS;N;PL
vajce	яєчко	vajce	яєчко	ACC;N;SG
hry	ігри	hra	гра	N;NOM;PL
capy	кози	cap	коза	N;NOM;PL
priateľky	дівчини	priateľka	дівчина	GEN;N;SG
drozdami	дроздами	drozd	дрізд	INS;N;PL
muža	чоловіка	muž	чоловік	ACC;N;SG
brady	бороди	brada	борода	N;NOM;PL
hodiny	години	hodina	година	ACC;N;PL
živote	житті	život	життя	ESS;N;SG
písmená	літери	písmeno	літера	N;NOM;PL
básní	поезій	báseň	поезія	GEN;N;PL
stredy	середи	streda	середа	GEN;N;SG
priateľkách	друзях	priateľka	друг	ESS;N;PL
drozdoch	дроздах	drozd	дрізд	ESS;N;PL
vidličky	виделки	vidlička	виделка	N;NOM;PL
soliam	солям	soľ	сіль	DAT;N;PL
meďou	міддю	meď	мідь	INS;N;SG
sklo	скло	sklo	скло	ACC;N;SG
syrom	сиром	syr	сир	INS;N;SG
zuboch	зубах	zub	зуб	ESS;N;PL
hadov	змій	had	змія	GEN;N;PL
kráľovi	цареві	kráľ	цар	ESS;N;SG
hodine	годині	hodina	година	ESS;N;SG
priateľka	дівчина	priateľka	дівчина	N;NOM;SG
slová	слова	slovo	слово	ACC;N;PL
duše	душі	duša	душа	ACC;N;PL
somárom	ішаком	somár	ішак	INS;N;SG
chalanov	хлопців	chalan	хлопець	GEN;N;PL
vodík	водень	vodík	водень	ACC;N;SG
kráľmi	королями	kráľ	король	INS;N;PL
nového	нового	nový	новий	ACC;ADJ;MASC;SG
syre	сирі	syr	сир	ESS;N;SG
kupujeme	купуємо	kupovať	купувати	1;PL;PRS;V
vajec	яєчок	vajce	яєчко	GEN;N;PL
jablká	яблука	jablko	яблуко	ACC;N;PL
biela	біла	biely	білий	ADJ;FEM;NOM;SG
zemí	земель	zem	земля	GEN;N;PL
kníh	книжок	kniha	книжка	GEN;N;PL
vrabcom	горобцем	vrabec	горобець	INS;N;SG
suke	псові	suka	пес	DAT;N;SG
osoby	чоловіків	osoba	чоловік	ACC;N;PL
fľaši	пляшці	fľaša	пляшка	DAT;N;SG
matkám	мамам	matka	мама	DAT;N;PL
vlasu	волоса	vlas	волос	GEN;N;SG
rys	риса	rys	риса	N;NOM;SG
vajcu	яйцю	vajce	яйце	DAT;N;SG
mestu	місту	mesto	місто	DAT;N;SG
chalani	хлопці	chalan	хлопець	N;NOM;PL
kráľov	королів	kráľ	король	GEN;N;PL
ulici	вулиці	ulica	вулиця	ESS;N;SG
sprchy	душі	sprcha	душ	N;NOM;PL
rokom	рокам	rok	рік	DAT;N;PL
novými	новими	nový	новий	ADJ;INS;PL
morami	морями	more	море	INS;N;PL
mozgy	мізки	mozog	мозок	ACC;N;PL
vajca	яйця	vajce	яйце	GEN;N;SG
nohách	ногах	noha	нога	ESS;N;PL
bradou	бородою	brada	борода	INS;N;SG
piesne	пісні	pieseň	пісня	ACC;N;PL
plyny	гази	plyn	газ	N;NOM;PL
zelená	зелена	zelený	зелений	ADJ;FEM;NOM;SG
brady	бороди	brada	борода	GEN;N;SG
zem	країна	zem	країна	N;NOM;SG
bránach	боронах	brány	борона	ESS;N;PL
chlapmi	чоловіками	chlap	чоловік	INS;N;PL
plážam	берегам	pláž	берег	DAT;N;PL
zelené	зелене	zelený	зелений	ADJ;NEUT;NOM;SG
psa	пса	pes	пес	GEN;N;SG
mužmi	чоловіками	muž	чоловік	INS;N;PL
prstu	пальцю	prst	палець	DAT;N;SG
vykonať	зробити	vykonať	зробити	NFIN;V
priateľkách	дівчатах	priateľka	дівчина	ESS;N;PL
sukám	псам	suka	пес	DAT;N;PL
medveďmi	ведмедями	medveď	ведмідь	INS;N;PL
žriebä	лоша	žriebä	лоша	N;NOM;SG
žiakom	учням	žiak	учень	DAT;N;PL
bytom	квартирам	byt	квартира	DAT;N;PL
urobiť	зробити	urobiť	зробити	NFIN;V
rob	роби	robiť	робити	2;IMP;SG;V
sadom	садам	sad	сад	DAT;N;PL
piču	пизду	piča	пизда	ACC;N;SG
zelené	зелені	zelený	зелений	ADJ;NOM;PL
biele	біле	biely	білий	ADJ;NEUT;NOM;SG
stará	стара	starý	старий	ADJ;FEM;NOM;SG
vajcia	яйця	vajce	яйце	ACC;N;PL
choroby	хвороби	choroba	хвороба	ACC;N;PL
mesto	місто	mesto	місто	N;NOM;SG
choroby	хвороби	choroba	хвороба	GEN;N;SG
staré	старі	starý	старий	ADJ;NOM;PL
drevo	дерево	drevo	дерево	ACC;N;SG
starým	старим	starý	старий	ADJ;INS;NEUT;SG
drevu	дереву	drevo	дерево	DAT;N;SG
kocúrovi	кішці	kocúr	кішка	DAT;N;SG
bielej	білої	biely	білий	ADJ;FEM;GEN;SG
bytu	дому	byt	дім	GEN;N;SG
mestách	містах	mesto	місто	ESS;N;PL
ulice	вулиці	ulica	вулиця	N;NOM;PL
kniha	книга	kniha	книга	N;NOM;SG
včely	бджоли	včela	бджола	GEN;N;SG
fľaše	пляшки	fľaša	пляшка	ACC;N;PL
mestá	міста	mesto	місто	ACC;N;PL
pracoval	робив	pracovať	робити	3;MASC;PST;SG;V
ulice	вулиці	ulica	вулиця	ACC;N;PL
pracuj	роби	pracovať	робити	2;IMP;SG;V
vykonávať	зробити	vykonávať	зробити	NFIN;V
učiteľom	учителям	učiteľ	учитель	DAT;N;PL
biely	білий	biely	білий	ACC;ADJ;INAN;MASC;SG
rameno	рука	rameno	рука	N;NOM;SG
mačky	кота	mačka	кіт	GEN;N;SG
labutí	лебедів	labuť	лебідь	GEN;N;PL
súdruha	товариша	súdruh	товариш	GEN;N;SG
ulica	вулиця	ulica	вулиця	N;NOM;SG
labuti	лебедеві	labuť	лебідь	DAT;N;SG
mieste	посаді	miesto	посада	ESS;N;SG
je	є	byť	бути	3;PRS;SG;V
myšiach	мишах	myš	миша	ESS;N;PL
písmen	літер	písmeno	літера	GEN;N;PL
mačke	кішці	mačka	кішка	ESS;N;SG
dobrých	добрих	dobrý	добрий	ADJ;GEN;PL
robíte	робите	robiť	робити	2;PL;PRS;V
starým	старим	starý	старий	ADJ;INS;MASC;SG
vode	воді	voda	вода	DAT;N;SG
žiaci	учні	žiak	учень	N;NOM;PL
vajciach	яєчках	vajce	яєчко	ESS;N;PL
hrám	іграм	hra	гра	DAT;N;PL
pes	пес	pes	пес	N;NOM;SG
syrmi	сирами	syr	сир	INS;N;PL
cigaretách	цигарках	cigareta	цигарка	ESS;N;PL
trhu	ринку	trh	ринок	DAT;N;SG
zámená	займенники	zámeno	займенник	ACC;N;PL
mačky	коти	mačka	кіт	N;NOM;PL
zeleným	зеленим	zelený	зелений	ADJ;INS;NEUT;SG
dušou	душею	duša	душа	INS;N;SG
bytoch	домах	byt	дім	ESS;N;PL
súdruhom	товаришам	súdruh	товариш	DAT;N;PL
vajcia	яєчка	vajce	яєчко	ACC;N;PL
kozám	цапам	koza	цап	DAT;N;PL
plynmi	газами	plyn	газ	INS;N;PL
steny	стіни	stena	стіна	GEN;N;SG
volavky	чаплі	volavka	чапля	GEN;N;SG
starom	старому	starý	старий	ADJ;ESS;NEUT;SG
piesni	пісні	pieseň	пісня	DAT;N;SG
nohami	ногами	noha	нога	INS;N;PL
capoch	козах	cap	коза	ESS;N;PL
novej	новій	nový	новий	ADJ;DAT;FEM;SG
muža	чоловіка	muž	чоловік	GEN;N;SG
starej	старій	starý	старий	ADJ;DAT;FEM;SG
bielym	білим	biely	білий	ADJ;DAT;PL
električkami	трамваями	električka	трамвай	INS;N;PL
vidličkách	виделках	vidlička	виделка	ESS;N;PL
snehu	снігах	sneh	сніг	ESS;N;PL
zlého	поганого	zlý	поганий	ADJ;GEN;NEUT;SG
črty	риси	črta	риса	ACC;N;PL
hre	грі	hra	гра	ESS;N;SG
knihy	книжки	kniha	книжка	ACC;N;PL
hviezdy	зірки	hviezda	зірка	ACC;N;PL
kráľom	королям	kráľ	король	DAT;N;PL
električiek	трамваїв	električka	трамвай	GEN;N;PL
územie	земля	územie	земля	N;NOM;SG
kvarky	кварки	kvark	кварк	ACC;N;PL
koňmi	кіньми	kôň	кінь	INS;N;PL
vajcia	яйця	vajce	яйце	N;NOM;PL
hlavou	розділом	hlava	розділ	INS;N;SG
zŕn	зерен	zrno	зерно	GEN;N;PL
trhom	ринком	trh	ринок	INS;N;SG
vevericou	білкою	veverica	білка	INS;N;SG
bohoch	богах	boh	бог	ESS;N;PL
stredou	середою	streda	середа	INS;N;SG
koze	цапові	koza	цап	ESS;N;SG
brata	брата	brat	брат	ACC;N;SG
slovo	слово	slovo	слово	ACC;N;SG
zámenách	займенниках	zámeno	займенник	ESS;N;PL
zväzu	союзу	zväz	союз	DAT;N;SG
bytom	помешканням	byt	помешкання	INS;N;SG
plynu	газу	plyn	газ	GEN;N;SG
knihy	книжки	kniha	книжка	GEN;N;SG
hlavám	розділам	hlava	розділ	DAT;N;PL
jastraby	яструби	jastrab	яструб	N;NOM;PL
dušiach	душах	duša	душа	ESS;N;PL
včelu	бджолу	včela	бджола	ACC;N;SG
zemami	землями	zem	земля	INS;N;PL
jablko	яблуко	jablko	яблуко	N;NOM;SG
zámenu	займеннику	zámeno	займенник	DAT;N;SG
električkách	трамваях	električka	трамвай	ESS;N;PL
psov	пси	pes	пес	ACC;N;PL
hry	гри	hra	гра	GEN;N;SG
knihe	книжці	kniha	книжка	DAT;N;SG
jastraba	яструба	jastrab	яструб	ACC;N;SG
choroby	хвороби	choroba	хвороба	N;NOM;PL
zrušiť	скасувати	zrušiť	скасувати	NFIN;V
cap	коза	cap	коза	N;NOM;SG
chlapov	мужів	chlap	муж	ACC;N;PL
duša	душа	duša	душа	N;NOM;SG
blche	блосі	blcha	блоха	ESS;N;SG
noviny	газети	noviny	газета	N;NOM;PL
rysa	риси	rys	риса	GEN;N;SG
starej	старій	starý	старий	ADJ;ESS;FEM;SG
kráľovi	королеві	kráľ	король	ESS;N;SG
kvarku	кварку	kvark	кварк	ESS;N;SG
mačkou	кішкою	mačka	кішка	INS;N;SG
medvede	ведмеді	medveď	ведмідь	N;NOM;PL
čelu	лобу	čelo	лоб	DAT;N;SG
vodou	водою	voda	вода	INS;N;SG
hviezdu	зірку	hviezda	зірка	ACC;N;SG
sprchy	душі	sprcha	душ	ACC;N;PL
jastrab	яструб	jastrab	яструб	N;NOM;SG
zemiam	землям	zem	земля	DAT;N;PL
slnciach	сонцях	slnce	сонце	ESS;N;PL
koze	цапові	koza	цап	DAT;N;SG
chlapi	чоловіки	chlap	чоловік	N;NOM;PL
matiek	мам	matka	мама	GEN;N;PL
somárom	ішакам	somár	ішак	DAT;N;PL
capovi	козі	cap	коза	DAT;N;SG
kráľov	царів	kráľ	цар	ACC;N;PL
brat	брат	brat	брат	N;NOM;SG
slnca	сонця	slnce	сонце	GEN;N;SG
kozami	козами	koza	коза	INS;N;PL
drevo	дерево	drevo	дерево	N;NOM;SG
električky	трамвая	električka	трамвай	GEN;N;SG
trhu	ринку	trh	ринок	ESS;N;SG
žiakom	учнем	žiak	учень	INS;N;SG
mozgom	мозком	mozog	мозок	INS;N;SG
hada	змію	had	змія	ACC;N;SG
priateľkou	дівчиною	priateľka	дівчина	INS;N;SG
mečoch	мечах	meč	меч	ESS;N;PL
stredy	середи	streda	середа	N;NOM;PL
bratovi	братові	brat	брат	ESS;N;SG
slncami	сонцями	slnce	сонце	INS;N;PL
písmená	букви	písmeno	буква	ACC;N;PL
ulicou	вулицею	ulica	вулиця	INS;N;SG
matkami	мамами	matka	мама	INS;N;PL
chrbtami	спинами	chrbát	спина	INS;N;PL
hrách	іграх	hra	гра	ESS;N;PL
zelených	зелених	zelený	зелений	ADJ;GEN;PL
sprchám	душам	sprcha	душ	DAT;N;PL
cárom	царем	cár	цар	INS;N;SG
chlap	муж	chlap	муж	N;NOM;SG
mužoch	мужах	muž	муж	ESS;N;PL
chalanmi	хлопцями	chalan	хлопець	INS;N;PL
učiteľov	вчителів	učiteľ	вчитель	GEN;N;PL
hodinou	годиною	hodina	година	INS;N;SG
starému	старому	starý	старий	ADJ;DAT;NEUT;SG
zväzom	союзам	zväz	союз	DAT;N;PL
hodinách	годинах	hodina	година	ESS;N;PL
riekou	рікою	rieka	ріка	INS;N;SG
capmi	козами	cap	коза	INS;N;PL
miestu	місцю	miesto	місце	DAT;N;SG
mozog	мозок	mozog	мозок	ACC;N;SG
bytu	помешканню	byt	помешкання	DAT;N;SG
básňam	поезіям	báseň	поезія	DAT;N;PL
slona	слона	slon	слон	ACC;N;SG
brány	борони	brány	борона	N;NOM;PL
žriebäťa	лошати	žriebä	лоша	GEN;N;SG
sestry	сестри	sestra	сестра	GEN;N;SG
labutiach	лебедях	labuť	лебідь	ESS;N;PL
slncia	сонця	slnce	сонце	N;NOM;PL
priateľke	другові	priateľka	друг	ESS;N;SG
novín	газет	noviny	газета	GEN;N;PL
rieke	річці	rieka	річка	DAT;N;SG
zemiam	країнам	zem	країна	DAT;N;PL
somárov	ішаків	somár	ішак	GEN;N;PL
miestom	місцем	miesto	місце	INS;N;SG
veda	наука	veda	наука	N;NOM;SG
zväzov	союзів	zväz	союз	GEN;N;PL
jastrabovi	яструбові	jastrab	яструб	DAT;N;SG
osobu	людину	osoba	людина	ACC;N;SG
ostrova	острова	ostrov	острів	GEN;N;SG
sprchách	душах	sprcha	душ	ESS;N;PL
nožmi	ножами	nôž	ніж	INS;N;PL
súdruha	товариша	súdruh	товариш	ACC;N;SG
hodina	година	hodina	година	N;NOM;SG
osobu	особу	osoba	особа	ACC;N;SG
trhu	ринку	trh	ринок	GEN;N;SG
vlas	волос	vlas	волос	ACC;N;SG
ulíc	вулиць	ulica	вулиця	GEN;N;PL
knihami	книжками	kniha	книжка	INS;N;PL
muža	мужа	muž	муж	ACC;N;SG
dobrých	добрих	dobrý	добрий	ADJ;ESS;PL
byt	помешкання	byt	помешкання	N;NOM;SG
písmenu	букві	písmeno	буква	DAT;N;SG
vajce	яйце	vajce	яйце	N;NOM;SG
kozou	цапом	koza	цап	INS;N;SG
vedy	науки	veda	наука	ACC;N;PL
chlapovi	мужеві	chlap	муж	DAT;N;SG
dobrému	доброму	dobrý	добрий	ADJ;DAT;MASC;SG
vidlička	виделка	vidlička	виделка	N;NOM;SG
miestom	посадою	miesto	посада	INS;N;SG
papagáje	папуги	papagáj	папуга	ACC;N;PL
učiteľa	вчителя	učiteľ	вчитель	ACC;N;SG
ramene	руці	rameno	рука	ESS;N;SG
zlému	поганому	zlý	поганий	ADJ;DAT;MASC;SG
volavky	чаплі	volavka	чапля	ACC;N;PL
kráľ	король	kráľ	король	N;NOM;SG
chlapmi	мужами	chlap	муж	INS;N;PL
bratom	братам	brat	брат	DAT;N;PL
meče	мечі	meč	меч	N;NOM;PL
nový	новий	nový	новий	ACC;ADJ;INAN;MASC;SG
básni	поезії	báseň	поезія	ESS;N;SG
jablku	яблуку	jablko	яблуко	ESS;N;SG
vajce	яєчко	vajce	яєчко	N;NOM;SG
kocúrovi	кішці	kocúr	кішка	ESS;N;SG
capovi	козі	cap	коза	ESS;N;SG
medveďoch	ведмедях	medveď	ведмідь	ESS;N;PL
nových	нових	nový	новий	ADJ;ESS;PL
zväzy	союзи	zväz	союз	N;NOM;PL
piči	пизді	piča	пизда	DAT;N;SG
oblasti	області	oblasť	область	N;NOM;PL
rysa	рису	rys	риса	ACC;N;SG
báseň	поезія	báseň	поезія	N;NOM;SG
osoby	осіб	osoba	особа	ACC;N;PL
dobrým	добрим	dobrý	добрий	ADJ;INS;NEUT;SG
matku	маму	matka	мама	ACC;N;SG
jablku	яблуку	jablko	яблуко	DAT;N;SG
suka	пес	suka	пес	N;NOM;SG
teľa	теля	teľa	теля	ACC;N;SG
šijou	шиєю	šija	шия	INS;N;SG
slnce	сонце	slnce	сонце	N;NOM;SG
dreva	дерева	drevo	дерево	GEN;N;SG
sĺnc	сонць	slnce	сонце	GEN;N;PL
byt	квартира	byt	квартира	N;NOM;SG
hviezdám	зіркам	hviezda	зірка	DAT;N;PL
dieťaťom	дитиною	dieťa	дитина	INS;N;SG
miestu	посаді	miesto	посада	DAT;N;SG
kune	куниці	kuna	куниця	ESS;N;SG
zlom	поганому	zlý	поганий	ADJ;ESS;MASC;SG
vrabca	горобця	vrabec	горобець	GEN;N;SG
roka	року	rok	рік	GEN;N;SG
bytom	житлам	byt	житло	DAT;N;PL
učiteľov	учителів	učiteľ	учитель	ACC;N;PL
blchu	блоху	blcha	блоха	ACC;N;SG
slov	слів	slovo	слово	GEN;N;PL
dať	дати	dať	дати	NFIN;V
grindy	гринди	grinda	гринда	N;NOM;PL
kuny	куниці	kuna	куниця	ACC;N;PL
sudcoch	суддях	sudca	суддя	ESS;N;PL
miestach	місцях	miesto	місце	ESS;N;PL
kocúra	кішки	kocúr	кішка	GEN;N;SG
nová	нова	nový	новий	ADJ;FEM;NOM;SG
dreve	дереві	drevo	дерево	ESS;N;SG
mačke	кішці	mačka	кішка	DAT;N;SG
ostrovy	острови	ostrov	острів	N;NOM;PL
včela	бджола	včela	бджола	N;NOM;SG
bytu	дому	byt	дім	DAT;N;SG
sestrou	сестрою	sestra	сестра	INS;N;SG
hlavy	розділу	hlava	розділ	GEN;N;SG
blcha	блоха	blcha	блоха	N;NOM;SG
stene	стіні	stena	стіна	DAT;N;SG
knihou	книжкою	kniha	книжка	INS;N;SG
priezvisku	прізвищі	priezvisko	прізвище	ESS;N;SG
priateľky	приятелі	priateľka	приятель	N;NOM;PL
vajce	яйце	vajce	яйце	ACC;N;SG
drozdom	дроздам	drozd	дрізд	DAT;N;PL
vodám	водам	voda	вода	DAT;N;PL
teľatami	телятами	teľa	теля	INS;N;PL
pláž	мілина	pláž	мілина	N;NOM;SG
novej	нової	nový	новий	ADJ;FEM;GEN;SG
slovesami	дієсловами	sloveso	дієслово	INS;N;PL
spŕch	душів	sprcha	душ	GEN;N;PL
vrabcom	горобцям	vrabec	горобець	DAT;N;PL
chlapi	мужі	chlap	муж	N;NOM;PL
bratmi	братами	brat	брат	INS;N;PL
labutiam	лебедям	labuť	лебідь	DAT;N;PL
dobrému	доброму	dobrý	добрий	ADJ;DAT;NEUT;SG
priezviská	прізвища	priezvisko	прізвище	ACC;N;PL
zlému	поганому	zlý	поганий	ADJ;DAT;NEUT;SG
pracovali	робили	pracovať	робити	3;FEM;PL;PST;V
šijach	шиях	šija	шия	ESS;N;PL
mačkami	котами	mačka	кіт	INS;N;PL
bytov	квартир	byt	квартира	GEN;N;PL
vajci	яєчку	vajce	яєчко	ESS;N;SG
nohy	ноги	noha	нога	N;NOM;PL
sú	суть	byť	бути	3;PL;PRS;V
chorobe	хворобі	choroba	хвороба	DAT;N;SG
chalan	хлопець	chalan	хлопець	N;NOM;SG
čelo	лоб	čelo	лоб	ACC;N;SG
osôb	осіб	osoba	особа	GEN;N;PL
osobami	чоловіками	osoba	чоловік	INS;N;PL
pieseň	пісня	pieseň	пісня	N;NOM;SG
hviezdou	звіздою	hviezda	звізда	INS;N;SG
sudcom	суддям	sudca	суддя	DAT;N;PL
prehlasovať	сказати	prehlasovať	сказати	NFIN;V
sauna	сауна	sauna	сауна	N;NOM;SG
chalana	хлопця	chalan	хлопець	GEN;N;SG
biely	білий	biely	білий	ADJ;MASC;NOM;SG
územia	землі	územie	земля	N;NOM;PL
fľaše	пляшки	fľaša	пляшка	N;NOM;PL
jar	весна	jar	весна	N;NOM;SG
mame	мамі	mama	мама	ESS;N;SG
novému	новому	nový	новий	ADJ;DAT;MASC;SG
zlej	поганій	zlý	поганий	ADJ;ESS;FEM;SG
grínd	гринд	grinda	гринда	GEN;N;PL
vidličkou	виделкою	vidlička	виделка	INS;N;SG
zelenej	зеленій	zelený	зелений	ADJ;ESS;FEM;SG
kozu	цапа	koza	цап	ACC;N;SG
chrbtom	спиною	chrbát	спина	INS;N;SG
deťmi	дітьми	dieťa	дитина	INS;N;PL
knihách	книгах	kniha	книга	ESS;N;PL
dievčaťu	дівчині	dievča	дівчина	DAT;N;SG
osobe	особі	osoba	особа	DAT;N;SG
bohyniach	богинях	bohyňa	богиня	ESS;N;PL
medi	міді	meď	мідь	DAT;N;SG
čelom	лобом	čelo	лоб	INS;N;SG
saunami	саунами	sauna	сауна	INS;N;PL
osoby	людей	osoba	людина	ACC;N;PL
žriebäti	лошаті	žriebä	лоша	ESS;N;SG
zámenám	займенникам	zámeno	займенник	DAT;N;PL
kvarku	кварка	kvark	кварк	GEN;N;SG
zlého	поганого	zlý	поганий	ACC;ADJ;MASC;SG
roku	рокові	rok	рік	DAT;N;SG
králi	королі	kráľ	король	N;NOM;PL
matke	мамі	matka	мама	ESS;N;SG
